Date,Country,realGDP,realPersInc,unempRate,indProd,retailSales
5/1/2016,Germany,99.95,98.43754995,0.043,99.39,101.5085
6/1/2016,Germany,99.92,98.41167209,0.042,101.39,100.9084
7/1/2016,Germany,99.88,98.30103078,0.042,99.89,102.3085
8/1/2016,Germany,99.85,98.11396002,0.041,101.69,102.5085
9/1/2016,Germany,99.83,97.8779269,0.04,101.59,101.3084
10/1/2016,Germany,99.84,97.62032544,0.04,101.79,104.7087
11/1/2016,Germany,99.89,97.36775533,0.039,101.89,102.5085
12/1/2016,Germany,99.98,97.14650726,0.039,100.09,104.4087
1/1/2017,Germany,100.08,96.98006882,0.039,101.79,103.2086
2/1/2017,Germany,100.2,96.87491825,0.039,102.89,103.8087
3/1/2017,Germany,100.31,96.83115076,0.039,102.49,106.4089
4/1/2017,Germany,100.41,96.84737551,0.039,103.69,104.8087
5/1/2017,Germany,100.51,96.91358986,0.038,104.19,106.1088
6/1/2017,Germany,100.61,97.01667409,0.038,103.79,105.7088
7/1/2017,Germany,100.7,97.14248808,0.038,104.69,105.8088
8/1/2017,Germany,100.79,97.27118155,0.037,106.99,105.3088
9/1/2017,Germany,100.86,97.38091111,0.037,106.09,106.9089
10/1/2017,Germany,100.91,97.45758849,0.036,103.89,106.0088
11/1/2017,Germany,100.93,97.52908244,0.036,108.49,106.8089
12/1/2017,Germany,100.92,97.63738216,0.036,107.79,108.309
1/1/2018,Germany,100.88,97.79410706,0.035,107.39,106.1088
2/1/2018,Germany,100.83,97.85269357,0.035,105.39,105.3088
3/1/2018,Germany,100.76,97.61525919,0.035,106.79,106.4089
4/1/2018,Germany,100.69,96.95753358,0.034,106.19,109.3091
5/1/2018,Germany,100.6,96.12439478,0.034,107.99,107.609
6/1/2018,Germany,100.5,95.4761505,0.034,107.29,107.609
7/1/2018,Germany,100.39,95.29164687,0.034,105.49,107.609
8/1/2018,Germany,100.29,95.45632861,0.034,105.79,107.409
9/1/2018,Germany,100.2,95.73709604,0.034,105.79,107.1089
10/1/2018,Germany,100.12,95.93518656,0.033,104.99,108.409
11/1/2018,Germany,100.06,96.01156069,0.033,103.69,108.9091
12/1/2018,Germany,100,95.97355338,0.033,104.59,107.809
1/1/2019,Germany,99.94,95.84498781,0.032,103.19,109.7091
2/1/2019,Germany,99.86,95.72347756,0.032,103.49,110.2092
3/1/2019,Germany,99.75,95.72727677,0.032,104.19,110.5092
4/1/2019,Germany,99.63,95.92805279,0.032,101.69,110.0092
5/1/2019,Germany,99.49,96.19660253,0.031,102.49,109.4091
6/1/2019,Germany,99.36,96.34959707,0.031,101.09,111.5093
7/1/2019,Germany,99.24,96.21338724,0.031,100.69,111.0093
8/1/2019,Germany,99.12,95.6545258,0.031,101.49,111.0093
9/1/2019,Germany,99,94.55,0.032,100.19,111.1093
10/1/1999,France,100.94,111.56,0.108,107.49,67.6944
11/1/1999,France,101.17,111.101827,0.107,107.57,64.7946
12/1/1999,France,101.37,110.9262759,0.105,106.63,65.2946
1/1/2000,France,101.54,110.9512133,0.104,107.43,65.8945
2/1/2000,France,101.69,111.0872844,0.102,107.75,66.5945
3/1/2000,France,101.81,111.2173135,0.101,108.47,66.3945
4/1/2000,France,101.91,111.2174261,0.099,109.09,67.2944
5/1/2000,France,101.98,111.0012045,0.097,110.45,67.4944
6/1/2000,France,102.04,110.6212414,0.095,109.01,66.8944
7/1/2000,France,102.09,110.1623696,0.094,110.29,67.8943
8/1/2000,France,102.14,109.7054653,0.093,109.31,68.0943
9/1/2000,France,102.17,109.3172601,0.091,109.6,68.6943
10/1/2000,France,102.21,109.0613217,0.09,110.81,69.7942
11/1/2000,France,102.22,108.9604438,0.089,110.6,70.9941
12/1/2000,France,102.2,108.8969867,0.088,111.63,69.0942
1/1/2001,France,102.15,108.7231141,0.087,111.13,70.9941
2/1/2001,France,102.06,108.3634783,0.087,111.86,70.8941
3/1/2001,France,101.94,107.9832925,0.087,112.33,71.0941
4/1/2001,France,101.79,107.7975752,0.087,110.5,72.7939
5/1/2001,France,101.63,107.9282266,0.087,111.31,71.694
6/1/2001,France,101.47,108.1993522,0.088,111.35,73.1939
7/1/2001,France,101.3,108.375694,0.088,109.81,72.194
8/1/2001,France,101.12,108.3020259,0.088,112.54,72.294
9/1/2001,France,100.94,108.0698075,0.088,110.79,72.594
10/1/2001,France,100.75,107.8178438,0.088,110.01,71.594
11/1/2001,France,100.58,107.6411791,0.088,108.8,72.494
12/1/2001,France,100.44,107.5048287,0.088,109.5,74.4938
1/1/2002,France,100.32,107.3497935,0.088,109.48,71.494
2/1/2002,France,100.24,107.1419918,0.088,109.87,73.5939
3/1/2002,France,100.18,106.9187277,0.087,110.4,73.3939
4/1/2002,France,100.14,106.7299932,0.087,111.12,73.2939
5/1/2002,France,100.1,106.614689,0.086,110.15,74.4938
6/1/2002,France,100.05,106.5810733,0.086,109.97,73.9938
7/1/2002,France,99.97,106.6321067,0.086,108.83,74.5938
8/1/2002,France,99.86,106.7422962,0.086,110.87,74.6938
9/1/2002,France,99.72,106.8103272,0.086,109.48,74.5938
10/1/2002,France,99.54,106.7225608,0.086,108.63,74.6938
11/1/2002,France,99.35,106.4402859,0.086,109.68,75.1937
12/1/2002,France,99.13,106.1174138,0.085,107.07,73.8938
1/1/2003,France,98.9,105.9381133,0.083,109.28,74.2938
2/1/2003,France,98.67,105.9890914,0.083,110.26,74.7938
3/1/2003,France,98.44,106.1152928,0.083,109.4,74.3938
4/1/2003,France,98.25,106.1251093,0.084,109.42,75.1937
5/1/2003,France,98.11,105.9142476,0.084,106.79,74.4938
6/1/2003,France,98.05,105.5874478,0.085,106.53,74.0938
7/1/2003,France,98.07,105.2798392,0.085,108.43,74.3938
8/1/2003,France,98.14,105.0668973,0.084,107.96,75.0937
9/1/2003,France,98.26,104.8862422,0.086,107.58,75.6937
10/1/2003,France,98.41,104.6563621,0.087,110.19,76.7936
11/1/2003,France,98.58,104.3552714,0.088,108.04,73.4939
12/1/2003,France,98.75,104.0937974,0.089,108.66,75.0937
1/1/2004,France,98.92,104.0002522,0.088,109.39,76.4936
2/1/2004,France,99.07,104.1147454,0.088,110.5,74.9938
3/1/2004,France,99.19,104.2873539,0.088,110.13,76.1937
4/1/2004,France,99.28,104.3440804,0.088,110.15,76.3936
5/1/2004,France,99.35,104.2089315,0.088,109.57,76.3936
6/1/2004,France,99.39,104.0098494,0.088,110.61,77.2936
7/1/2004,France,99.43,103.8995894,0.088,111.07,76.1937
8/1/2004,France,99.46,103.9437271,0.088,107.13,76.2936
9/1/2004,France,99.5,104.032594,0.088,110.88,77.1936
10/1/2004,France,99.53,104.0359921,0.089,111.71,77.0936
11/1/2004,France,99.53,103.8791367,0.089,109.85,76.7936
12/1/2004,France,99.51,103.594863,0.089,110.08,78.4935
1/1/2005,France,99.46,103.2288642,0.087,111.9,77.8935
2/1/2005,France,99.39,102.8796748,0.087,110.6,78.1935
3/1/2005,France,99.31,102.7449998,0.087,108.21,78.6934
4/1/2005,France,99.23,103.0314532,0.088,110.98,77.9935
5/1/2005,France,99.18,103.7526506,0.089,109.75,77.9935
6/1/2005,France,99.16,104.5721369,0.089,109.7,78.2935
7/1/2005,France,99.19,105.1189668,0.089,109.34,77.7935
8/1/2005,France,99.25,105.2348225,0.089,108.74,78.5935
9/1/2005,France,99.36,105.1341933,0.09,111.51,78.9934
10/1/2005,France,99.51,105.0677504,0.09,108.23,78.8934
11/1/2005,France,99.69,105.1675119,0.091,112.58,79.9933
12/1/2005,France,99.89,105.3643708,0.091,111.25,80.1933
1/1/2006,France,100.1,105.5698502,0.091,110.55,79.9933
2/1/2006,France,100.32,105.7033055,0.091,109.79,80.1933
3/1/2006,France,100.52,105.6969304,0.091,111.82,79.9933
4/1/2006,France,100.68,105.4861477,0.09,111.24,80.6933
5/1/2006,France,100.8,105.1364053,0.089,113.04,80.6933
6/1/2006,France,100.87,104.9192323,0.089,112.84,81.0932
7/1/2006,France,100.91,105.1202263,0.089,111.28,81.5932
8/1/2006,France,100.96,105.7803686,0.089,110.53,81.3932
9/1/2006,France,101.04,106.5656785,0.087,112.24,81.2932
10/1/2006,France,101.17,107.1144568,0.085,111.33,81.6932
11/1/2006,France,101.33,107.2812461,0.084,110.7,82.5931
12/1/2006,France,101.53,107.2412025,0.084,112.55,82.0932
1/1/2007,France,101.75,107.1924031,0.085,111.33,82.4931
2/1/2007,France,101.97,107.1844174,0.084,112.34,83.1931
3/1/2007,France,102.19,107.0538172,0.083,113.18,84.193
4/1/2007,France,102.39,106.6250212,0.082,111.3,84.293
5/1/2007,France,102.56,105.9171342,0.081,113.96,82.9931
6/1/2007,France,102.69,105.2194017,0.08,113.54,84.493
7/1/2007,France,102.8,104.835971,0.08,113.68,85.4929
8/1/2007,France,102.88,104.8615897,0.08,114.37,84.7929
9/1/2007,France,102.94,105.1098822,0.078,111.74,84.393
10/1/2007,France,102.99,105.3771544,0.076,114.27,85.2929
11/1/2007,France,103.04,105.5535708,0.075,112.29,85.0929
12/1/2007,France,103.07,105.6512212,0.074,112.47,84.9929
1/1/2008,France,103.08,105.6902287,0.073,113.44,85.3929
2/1/2008,France,103.03,105.6865529,0.072,114.47,85.2929
3/1/2008,France,102.92,105.65092,0.073,113.14,84.293
4/1/2008,France,102.74,105.5939799,0.073,115.59,84.493
5/1/2008,France,102.5,105.5350279,0.073,110.14,85.2929
6/1/2008,France,102.19,105.5038765,0.073,109.82,84.8929
7/1/2008,France,101.8,105.5296145,0.074,110.68,84.393
8/1/2008,France,101.31,105.5985583,0.075,109.12,85.2929
9/1/2008,France,100.74,105.6466685,0.075,108.65,85.5929
10/1/2008,France,100.08,105.6090056,0.076,106.62,84.593
11/1/2008,France,99.38,105.4791995,0.078,101.26,85.4929
12/1/2008,France,98.69,105.3176155,0.08,99.85,85.7929
1/1/2009,France,98.04,105.1867114,0.083,96.19,86.3928
2/1/2009,France,97.5,105.1064627,0.086,94.85,84.7929
3/1/2009,France,97.09,105.0499945,0.088,93.1,84.493
4/1/2009,France,96.81,104.9890082,0.09,93.07,85.3929
5/1/2009,France,96.67,104.9208988,0.091,94.18,85.1929
6/1/2009,France,96.63,104.8704865,0.091,95.41,86.4928
7/1/2009,France,96.67,104.862621,0.091,95.02,85.2929
8/1/2009,France,96.79,104.8902222,0.092,96.61,85.2929
9/1/2009,France,96.95,104.9132219,0.093,97.11,85.8928
10/1/2009,France,97.14,104.8906785,0.095,96.46,86.3928
11/1/2009,France,97.33,104.7965122,0.095,97.39,85.6929
12/1/2009,France,97.52,104.6195053,0.095,97.1,87.2927
1/1/2010,France,97.69,104.3511546,0.093,98.14,85.9928
2/1/2010,France,97.86,104.0278507,0.093,97.52,86.7928
3/1/2010,France,98.03,103.7294371,0.093,99.44,87.6927
4/1/2010,France,98.2,103.532997,0.093,99.06,88.0927
5/1/2010,France,98.39,103.422487,0.093,99.85,88.6926
6/1/2010,France,98.59,103.2946179,0.092,99.44,87.3927
7/1/2010,France,98.82,103.0505827,0.092,100.11,89.0926
8/1/2010,France,99.06,102.7438101,0.093,99.09,88.8926
9/1/2010,France,99.32,102.5657713,0.092,100.31,89.3926
10/1/2010,France,99.6,102.7009455,0.092,100.15,88.9926
11/1/2010,France,99.89,103.1134059,0.092,101.43,90.1925
12/1/2010,France,100.17,103.5737903,0.092,102.76,90.6924
1/1/2011,France,100.43,103.8573113,0.091,103.99,90.6924
2/1/2011,France,100.64,103.933423,0.091,104.32,91.6924
3/1/2011,France,100.78,103.9365677,0.091,103,91.2924
4/1/2011,France,100.86,103.9994763,0.091,101.26,92.1923
5/1/2011,France,100.9,104.1397846,0.091,104.58,90.4925
6/1/2011,France,100.93,104.2805164,0.092,101.71,91.3924
7/1/2011,France,100.94,104.3455532,0.092,102.86,91.1924
8/1/2011,France,100.95,104.3164407,0.092,102,90.9924
9/1/2011,France,100.95,104.2205966,0.092,101.22,91.7924
10/1/2011,France,100.95,104.0862797,0.093,101.47,91.8923
11/1/2011,France,100.93,103.9353413,0.094,103.63,92.1923
12/1/2011,France,100.88,103.7847007,0.094,101.46,91.6924
1/1/2012,France,100.82,103.6507138,0.095,100.8,92.5923
2/1/2012,France,100.73,103.5435238,0.095,101.85,92.1923
3/1/2012,France,100.63,103.4686457,0.095,100.98,93.5922
4/1/2012,France,100.52,103.4274124,0.096,101.27,92.0923
5/1/2012,France,100.42,103.3658763,0.097,99.82,92.5923
6/1/2012,France,100.33,103.1902499,0.097,99.18,93.4922
7/1/2012,France,100.24,102.8174241,0.097,99.7,94.3921
8/1/2012,France,100.15,102.3139319,0.097,101.79,92.7923
9/1/2012,France,100.06,101.8506403,0.099,100.01,93.3922
10/1/2012,France,99.96,101.5846475,0.1,98.11,94.0922
11/1/2012,France,99.86,101.4766458,0.101,98.14,93.3922
12/1/2012,France,99.79,101.3548592,0.102,99.68,93.5922
1/1/2013,France,99.74,101.06295,0.103,98.56,93.8922
2/1/2013,France,99.74,100.6560768,0.103,99.65,94.3921
3/1/2013,France,99.77,100.3273742,0.104,99.75,94.6921
4/1/2013,France,99.83,100.251703,0.104,101.38,94.1922
5/1/2013,France,99.89,100.3710701,0.104,101.16,94.6921
6/1/2013,France,99.93,100.4805645,0.104,99.84,93.8922
7/1/2013,France,99.96,100.3931463,0.103,98.93,95.692
8/1/2013,France,99.97,100.1394299,0.102,99.04,95.592
9/1/2013,France,99.98,99.88282908,0.103,98.87,95.1921
10/1/2013,France,99.99,99.77344369,0.102,99.03,95.1921
11/1/2013,France,99.99,99.80436508,0.102,100.89,95.792
12/1/2013,France,99.97,99.87605796,0.102,99.58,95.2921
1/1/2014,France,99.93,99.8963854,0.102,97.93,95.592
2/1/2014,France,99.89,99.85817487,0.102,99.46,95.3921
3/1/2014,France,99.86,99.80271265,0.102,98.68,96.392
4/1/2014,France,99.84,99.76910182,0.102,99.05,95.992
5/1/2014,France,99.84,99.77042362,0.102,96.83,96.092
6/1/2014,France,99.86,99.80541319,0.102,99.1,96.092
7/1/2014,France,99.88,99.87123333,0.102,100.29,95.492
8/1/2014,France,99.9,99.95213678,0.103,98.45,96.9919
9/1/2014,France,99.9,100.0254974,0.104,99.09,97.3919
10/1/2014,France,99.89,100.0668919,0.104,97.61,96.8919
11/1/2014,France,99.87,100.0368126,0.105,96.73,97.2919
12/1/2014,France,99.86,99.8879853,0.104,99.37,97.9918
1/1/2015,France,99.83,99.58591847,0.104,99.56,98.5918
2/1/2015,France,99.8,99.20339368,0.104,100.1,98.2918
3/1/2015,France,99.74,98.86655814,0.104,99.8,97.7919
4/1/2015,France,99.68,98.68499196,0.105,99.38,99.2917
5/1/2015,France,99.63,98.63239423,0.105,100.37,99.7917
6/1/2015,France,99.6,98.61716465,0.105,100.13,100.4916
7/1/2015,France,99.59,98.55905137,0.104,99.07,99.9917
8/1/2015,France,99.59,98.46831726,0.103,99.59,101.6915
9/1/2015,France,99.6,98.39723706,0.103,101.15,101.4915
10/1/2015,France,99.6,98.38338203,0.103,101.68,100.8916
11/1/2015,France,99.61,98.35394766,0.102,99.42,99.4917
12/1/2015,France,99.61,98.18665864,0.102,99.75,102.0915
1/1/2016,France,99.59,97.80283551,0.102,101.96,102.3915
2/1/2016,France,99.53,97.4350317,0.103,100.74,102.0915
3/1/2016,France,99.42,97.45048007,0.102,100.2,102.1915
4/1/2016,France,99.27,98.12434665,0.101,101.28,101.7915
5/1/2016,France,99.13,99.09976761,0.1,99.73,102.8914
6/1/2016,France,99.01,99.75587474,0.099,99.36,102.3915
7/1/2016,France,98.93,99.58637756,0.098,99.28,102.7914
8/1/2016,France,98.91,98.84259226,0.099,100.76,102.5915
9/1/2016,France,98.95,98.08125042,0.099,100.13,102.8914
10/1/2016,France,99.03,97.77134072,0.101,99.86,104.7913
11/1/2016,France,99.16,97.82287267,0.101,102.41,103.8913
12/1/2016,France,99.31,97.92841993,0.1,100.95,104.0913
1/1/2017,France,99.48,97.82925335,0.097,101.66,105.0912
2/1/2017,France,99.66,97.56517052,0.096,100.45,105.5912
3/1/2017,France,99.84,97.28799586,0.095,101.31,105.7912
4/1/2017,France,100.01,97.12363362,0.095,101.44,105.3912
5/1/2017,France,100.18,97.04545972,0.095,103.44,106.2911
6/1/2017,France,100.34,96.97164136,0.095,102.35,105.6912
7/1/2017,France,100.49,96.82693968,0.096,103.02,107.1911
8/1/2017,France,100.64,96.57359888,0.096,103.04,105.9912
9/1/2017,France,100.77,96.1869467,0.094,103.91,109.2909
10/1/2017,France,100.87,95.6620619,0.092,104.56,106.1912
11/1/2017,France,100.93,95.1007785,0.09,104.96,109.6909
12/1/2017,France,100.95,94.6408586,0.09,106.03,108.491
1/1/2018,France,100.92,94.40179497,0.092,102.6,107.691
2/1/2018,France,100.85,94.40781603,0.092,103.79,108.491
3/1/2018,France,100.77,94.6522438,0.092,104.12,110.4908
4/1/2018,France,100.69,95.08523788,0.091,102.98,107.991
5/1/2018,France,100.61,95.44066765,0.091,102.01,109.6909
6/1/2018,France,100.54,95.38477031,0.09,103.64,110.0908
7/1/2018,France,100.5,94.69737039,0.09,103.74,109.6909
8/1/2018,France,100.47,93.70668532,0.09,104.16,110.4908
9/1/2018,France,100.46,92.90618084,0.09,103.04,109.9908
10/1/2018,France,100.46,92.66741926,0.089,104.01,111.4907
11/1/2018,France,100.46,92.79515712,0.088,103.08,110.8908
12/1/2018,France,100.46,92.92958296,0.088,104.18,110.2908
1/1/2019,France,100.45,92.79287388,0.087,105.12,110.6908
2/1/2019,France,100.44,92.47432462,0.086,104.8,111.8907
3/1/2019,France,100.42,92.16591974,0.086,103.48,111.6907
4/1/2019,France,100.39,92.01352401,0.085,104.19,112.4906
5/1/2019,France,100.34,91.96412878,0.084,106.02,112.2906
6/1/2019,France,100.27,91.91113766,0.085,103.34,112.6906
7/1/2019,France,100.18,91.75753777,0.085,103.81,111.2907
8/1/2019,France,100.06,91.44611851,0.085,102.91,114.8904
9/1/2019,France,99.91,90.93,0.084,103.35,112.8906
10/1/1999,Denmark,100.39,120.21,0.053,106.68,92.4871
11/1/1999,Denmark,100.58,120.565154,0.053,108.42,92.9631
12/1/1999,Denmark,100.76,120.6842327,0.053,110.93,93.6769
1/1/2000,Denmark,100.94,120.6182414,0.05,107,92.2769
2/1/2000,Denmark,101.11,120.4252796,0.046,107,92.5769
3/1/2000,Denmark,101.26,120.190779,0.044,108.6,92.3769
4/1/2000,Denmark,101.39,120.0067522,0.044,108.6,92.6768
5/1/2000,Denmark,101.49,119.9284134,0.045,112.8,93.0767
6/1/2000,Denmark,101.55,119.8744095,0.044,110.3,92.177
7/1/2000,Denmark,101.59,119.7317169,0.042,107.4,92.7768
8/1/2000,Denmark,101.59,119.4493936,0.041,111.8,92.8768
9/1/2000,Denmark,101.57,119.1984412,0.04,108.2,92.8768
10/1/2000,Denmark,101.51,119.1994282,0.04,110.9,92.4769
11/1/2000,Denmark,101.38,119.5740237,0.041,110.2,92.8768
12/1/2000,Denmark,101.19,120.103267,0.041,115.2,93.5766
1/1/2001,Denmark,100.98,120.4949345,0.043,110.4,93.3767
2/1/2001,Denmark,100.78,120.5392059,0.044,115,92.8768
3/1/2001,Denmark,100.64,120.2997246,0.044,114.3,92.5769
4/1/2001,Denmark,100.56,119.8967802,0.043,113.6,92.3769
5/1/2001,Denmark,100.54,119.429526,0.043,108.3,92.4769
6/1/2001,Denmark,100.55,118.9295208,0.044,108.9,92.6768
7/1/2001,Denmark,100.57,118.4148532,0.045,110.6,92.3769
8/1/2001,Denmark,100.57,117.9297863,0.047,114.6,92.5769
9/1/2001,Denmark,100.52,117.5992634,0.047,112.6,92.8768
10/1/2001,Denmark,100.43,117.5636596,0.047,109.5,92.8768
11/1/2001,Denmark,100.31,117.8796982,0.047,117.8,93.8765
12/1/2001,Denmark,100.17,118.3555414,0.047,113.7,94.0765
1/1/2002,Denmark,100.02,118.7534611,0.046,115.6,94.5764
2/1/2002,Denmark,99.88,118.8979346,0.044,113.4,94.3764
3/1/2002,Denmark,99.76,118.7916516,0.043,111.7,95.1762
4/1/2002,Denmark,99.64,118.4690299,0.043,115.5,94.5764
5/1/2002,Denmark,99.54,117.9757634,0.044,113.8,95.4761
6/1/2002,Denmark,99.45,117.3886989,0.045,112.7,95.4761
7/1/2002,Denmark,99.36,116.7899995,0.048,114.1,95.976
8/1/2002,Denmark,99.26,116.2514721,0.05,112.9,95.876
9/1/2002,Denmark,99.14,115.8173268,0.05,113.8,96.3759
10/1/2002,Denmark,99.01,115.5271834,0.049,117.6,96.176
11/1/2002,Denmark,98.89,115.401071,0.048,114.2,95.7761
12/1/2002,Denmark,98.75,115.4086567,0.047,112.7,95.976
1/1/2003,Denmark,98.6,115.5114758,0.048,113.7,96.9758
2/1/2003,Denmark,98.42,115.6165805,0.05,115.9,97.5756
3/1/2003,Denmark,98.21,115.4958744,0.052,112.6,97.0757
4/1/2003,Denmark,98,114.9012679,0.054,114.6,97.4756
5/1/2003,Denmark,97.83,113.7651535,0.056,112.8,98.0755
6/1/2003,Denmark,97.73,112.4519996,0.056,113.5,97.8755
7/1/2003,Denmark,97.73,111.388989,0.054,113.5,98.3754
8/1/2003,Denmark,97.83,110.8549544,0.054,115.4,98.8753
9/1/2003,Denmark,98.01,110.7859018,0.055,117,98.8753
10/1/2003,Denmark,98.24,111.0694583,0.057,114.8,99.4751
11/1/2003,Denmark,98.46,111.5718566,0.058,112.8,98.4754
12/1/2003,Denmark,98.65,112.1115954,0.058,111.2,98.8753
1/1/2004,Denmark,98.79,112.5009792,0.058,111.3,99.1752
2/1/2004,Denmark,98.88,112.6004174,0.057,111.7,100.075
3/1/2004,Denmark,98.94,112.3739607,0.055,112.9,101.2747
4/1/2004,Denmark,98.97,111.7995714,0.055,114.3,101.6746
5/1/2004,Denmark,98.99,110.9247842,0.054,114.1,100.8748
6/1/2004,Denmark,98.99,109.9419066,0.055,114.3,102.2744
7/1/2004,Denmark,99,109.0609016,0.056,111.9,103.1742
8/1/2004,Denmark,99.02,108.4354755,0.056,111.5,103.7741
9/1/2004,Denmark,99.06,108.1062493,0.056,112.1,104.074
10/1/2004,Denmark,99.09,108.099764,0.054,110.3,105.8735
11/1/2004,Denmark,99.12,108.3775709,0.053,112.8,106.6733
12/1/2004,Denmark,99.14,108.7750017,0.053,111.3,106.5734
1/1/2005,Denmark,99.18,109.1135109,0.053,113.7,106.0735
2/1/2005,Denmark,99.26,109.2815475,0.052,113,106.5734
3/1/2005,Denmark,99.39,109.2932927,0.052,117,106.3734
4/1/2005,Denmark,99.55,109.1766426,0.052,119.8,107.7731
5/1/2005,Denmark,99.7,108.9463104,0.05,117.6,106.8733
6/1/2005,Denmark,99.8,108.5930977,0.05,116.8,108.073
7/1/2005,Denmark,99.86,108.1060703,0.05,110.5,107.7731
8/1/2005,Denmark,99.89,107.5420465,0.047,116.6,108.6728
9/1/2005,Denmark,99.92,107.0766367,0.045,119.5,108.7728
10/1/2005,Denmark,100.01,106.8955683,0.043,113.8,108.9728
11/1/2005,Denmark,100.16,107.0375156,0.041,112.9,109.4726
12/1/2005,Denmark,100.41,107.2918868,0.041,117,109.4726
1/1/2006,Denmark,100.75,107.4255385,0.041,118.8,110.2724
2/1/2006,Denmark,101.17,107.3169912,0.042,120.7,110.1725
3/1/2006,Denmark,101.64,107.0277799,0.042,118.6,110.3724
4/1/2006,Denmark,102.07,106.636274,0.042,118,110.4724
5/1/2006,Denmark,102.39,106.2125446,0.041,122,112.5719
6/1/2006,Denmark,102.56,105.8135107,0.04,121.3,112.2719
7/1/2006,Denmark,102.58,105.4947415,0.038,118.6,112.072
8/1/2006,Denmark,102.5,105.301085,0.037,119.6,112.172
9/1/2006,Denmark,102.37,105.2609554,0.036,115,111.7721
10/1/2006,Denmark,102.23,105.4002842,0.035,121,112.172
11/1/2006,Denmark,102.1,105.6867858,0.036,120,113.2717
12/1/2006,Denmark,101.99,106.0018583,0.038,122.1,113.3717
1/1/2007,Denmark,101.9,106.2213271,0.041,116.5,113.1717
2/1/2007,Denmark,101.83,106.2903511,0.039,118.6,112.6718
3/1/2007,Denmark,101.79,106.253531,0.037,114.6,113.8715
4/1/2007,Denmark,101.77,106.1630225,0.035,113.9,112.8718
5/1/2007,Denmark,101.82,106.0652852,0.036,112.7,112.072
6/1/2007,Denmark,101.94,105.9988753,0.037,115.4,113.5716
7/1/2007,Denmark,102.12,106.0010552,0.04,114,113.7716
8/1/2007,Denmark,102.35,106.0792638,0.04,115.7,114.5714
9/1/2007,Denmark,102.59,106.2009017,0.041,113.1,114.7713
10/1/2007,Denmark,102.82,106.3310584,0.037,118.8,114.1715
11/1/2007,Denmark,102.99,106.4542362,0.037,117.4,113.8715
12/1/2007,Denmark,103.1,106.5801559,0.033,114.5,113.6716
1/1/2008,Denmark,103.12,106.7192599,0.032,117.4,113.7716
2/1/2008,Denmark,103.06,106.8471535,0.032,114.2,114.2714
3/1/2008,Denmark,102.93,106.8956501,0.032,116.2,113.2717
4/1/2008,Denmark,102.74,106.7958413,0.033,115,113.6716
5/1/2008,Denmark,102.5,106.548302,0.035,114.6,113.3717
6/1/2008,Denmark,102.21,106.2381325,0.037,113.1,111.872
7/1/2008,Denmark,101.86,105.9540046,0.038,112.8,110.9723
8/1/2008,Denmark,101.44,105.7362555,0.039,112.5,109.9725
9/1/2008,Denmark,100.94,105.5683182,0.039,111.1,109.8725
10/1/2008,Denmark,100.39,105.4302926,0.039,110.3,108.7728
11/1/2008,Denmark,99.81,105.3002415,0.043,108,108.2729
12/1/2008,Denmark,99.24,105.1539062,0.047,108,107.3732
1/1/2009,Denmark,98.68,104.9676813,0.049,104.7,107.7731
2/1/2009,Denmark,98.16,104.7394765,0.051,101.8,107.6731
3/1/2009,Denmark,97.69,104.4909288,0.055,98.3,107.3732
4/1/2009,Denmark,97.29,104.242207,0.059,96.5,107.3732
5/1/2009,Denmark,96.99,103.9436597,0.065,94.5,107.0732
6/1/2009,Denmark,96.82,103.4711092,0.063,97.3,107.2732
7/1/2009,Denmark,96.76,102.7057313,0.064,96.4,107.5731
8/1/2009,Denmark,96.78,101.7480672,0.068,97,106.8733
9/1/2009,Denmark,96.86,100.9252952,0.073,93.7,106.3734
10/1/2009,Denmark,96.99,100.5623595,0.076,93.6,106.6733
11/1/2009,Denmark,97.16,100.6926599,0.072,95.2,105.5736
12/1/2009,Denmark,97.37,101.0580515,0.072,89.8,106.1735
1/1/2010,Denmark,97.62,101.3913852,0.073,95.3,105.1737
2/1/2010,Denmark,97.89,101.5051966,0.077,96.4,105.3737
3/1/2010,Denmark,98.18,101.2891501,0.078,98.2,105.4736
4/1/2010,Denmark,98.49,100.6472763,0.079,100,105.3737
5/1/2010,Denmark,98.81,99.71344146,0.077,99.8,106.1735
6/1/2010,Denmark,99.13,98.83683438,0.078,99.5,106.2734
7/1/2010,Denmark,99.43,98.36208976,0.077,99.6,105.8735
8/1/2010,Denmark,99.67,98.3844147,0.077,93.5,105.0737
9/1/2010,Denmark,99.83,98.77284261,0.078,102.4,104.7738
10/1/2010,Denmark,99.94,99.38780207,0.078,100.7,104.7738
11/1/2010,Denmark,100.01,100.0820771,0.078,99.4,104.5739
12/1/2010,Denmark,100.07,100.7017426,0.079,99.1,104.3739
1/1/2011,Denmark,100.14,101.1032164,0.079,100.3,104.2739
2/1/2011,Denmark,100.21,101.3272026,0.079,97.9,103.974
3/1/2011,Denmark,100.29,101.5709372,0.077,100.3,103.2742
4/1/2011,Denmark,100.34,102.0186054,0.075,100.8,103.7741
5/1/2011,Denmark,100.33,102.5560654,0.075,105.7,102.3744
6/1/2011,Denmark,100.26,102.8239391,0.076,102.1,101.8745
7/1/2011,Denmark,100.16,102.4865109,0.077,97.1,101.5746
8/1/2011,Denmark,100.07,101.6947483,0.077,99,101.9745
